label,seed,cross_cutting_exposure.camp_share,cross_cutting_exposure.stance_share,cross_cutting_exposure.algorithmic_share,cross_cutting_exposure.rank_penalty,cross_cutting_exposure.delta,cross_cutting_exposure.n,epistemic_alignment.quality_attention_rho,feed_narrowing.feed_dist,feed_narrowing.world_dist,feed_narrowing.bubble,feed_narrowing.topic_narrowing,feed_narrowing.n_users,hostility_given_contact.contact_rate,hostility_given_contact.hostility,hostility_given_contact.n,selection_filtering.echo_exposed,selection_filtering.echo_attended,selection_filtering.selection_shift,selection_filtering.delta,selection_filtering.n,voice_inequality.posting_gini,voice_inequality.attention_gini,voice_inequality.top1_share,voice_inequality.minority_camp_attention_share,affective_distance,animus_asymmetry,ident_animus_coupling,stance_centroid_distance,wall_s
exp01-world_b,0,0.3451211650043612,0.5800920648655812,0.4995595683770095,-0.010119280233558459,0.30196803102671854,52738,-0.002147863950721133,0.5086991687503671,0.6410198840184245,-0.13232071526805742,-0.07548041873152656,1500,0.1669615326290249,0.36088404480775055,39566,0.4199079351344189,0.46184476801789276,0.041936832883473885,0.30196803102671854,52738,0.6896278701504356,0.4871577972995443,0.05145832280240611,0.4984582722539554,0.018076412906280426,0.018076412906280426,-0.010331934858874323,1.1887633780661133,5.5997326374053955
exp01-world_b,1,0.3542004731275294,0.5849015131835876,0.5017575688853612,-0.0035141035871928405,0.30378264742411704,51149,-0.0021711437592486435,0.5123166933417246,0.6331102701721362,-0.12079357683041164,-0.0762509874989965,1497,0.16426579331167004,0.37538940809968846,39083,0.41509848681641237,0.4550306311736774,0.039932144357265054,0.30378264742411704,51149,0.6822627373935822,0.4841963601614261,0.050584653174014275,0.4568994191848118,0.001457885897851799,0.001457885897851799,-0.012825033473271099,1.1798175728603661,5.547444105148315
exp01-world_b,2,0.35274658986982155,0.5548238536333738,0.49225473321858865,-0.01166090147883131,0.3361088539553821,51391,-0.007509293923319323,0.5094452597446492,0.6380928087316547,-0.12864754898700562,-0.08576791468651357,1498,0.17116655566371228,0.36770428015564205,39038,0.44517614636662617,0.48605333376606663,0.04087718739944046,0.3361088539553821,51391,0.6853579310126782,0.49206606794487406,0.052359239715149344,0.46482914083713306,0.07203724496048217,0.07203724496048217,0.003148649158022901,1.1743979348052789,5.259293794631958
exp01-world_b,3,0.35319593787335724,0.6094608081233228,0.5024477080551847,-0.004377866314378254,0.2873385968280666,53568,0.0016913276315043023,0.511194931946563,0.6329238027258013,-0.1217288707792382,-0.07899815082677941,1499,0.17493827782536403,0.37039170506912444,39694,0.3905391918766772,0.428266286209629,0.037727094332951794,0.2873385968280666,53568,0.6853427493639792,0.4890586458773626,0.051821433969869504,0.522043633798559,0.09966494897382398,-0.09966494897382398,-0.023236239239236466,1.1681436631810158,5.673957586288452
exp01-world_a,0,0.2717996462154362,0.5100044048520582,0.37905255366395263,-0.10755960322353994,0.30196803102671854,53705,-0.007139347541224096,0.42838870618203234,0.6412611264438526,-0.2128724202618202,-0.4470752022034916,1500,0.43702667012787666,0.6681903876449472,88601,0.4899955951479418,0.4899955951479418,0.0,0.30196803102671854,53705,0.6966562872057881,0.5743584782065247,0.06029277321926389,0.4912698502274241,0.016630775983269525,0.016630775983269525,-0.0112410886742187,1.1908951806149144,0.2525327205657959
exp01-world_a,1,0.27487212396897,0.5043684996272834,0.3723793180631202,-0.11125547991070536,0.30378264742411704,52981,0.00219247277088702,0.42904224344997927,0.6295657656727442,-0.20052352222276504,-0.428711449475357,1498,0.4442781750474058,0.6674208726506055,87542,0.49563150037271664,0.49563150037271664,0.0,0.30378264742411704,52981,0.6786608433932018,0.5708356236084322,0.0616047154508693,0.48064928834159604,0.0010157821222103226,0.0010157821222103226,-0.013774841986808279,1.181838801208314,0.24436664581298828
exp01-world_a,2,0.2760520946551494,0.4760225573838879,0.3773069036226931,-0.10977796121975802,0.3361088539553821,52443,0.018645240778295952,0.4301514581065508,0.632300572540445,-0.20214911443389413,-0.4317543670543251,1499,0.4436378186806905,0.6699394407937121,87470,0.5239774426161121,0.5239774426161121,0.0,0.3361088539553821,52443,0.6929212355212354,0.5766970225969236,0.06506230707671201,0.4612209900537327,0.07070570781946213,0.07070570781946213,0.0035183799908274117,1.1765708738102396,0.22691869735717773
exp01-world_a,3,0.28283756223932977,0.5364781255392603,0.3764953237149279,-0.10738507164897726,0.2873385968280666,54427,0.001155546151551171,0.43056971302624875,0.6275749063640357,-0.19700519333778688,-0.451201238104024,1499,0.44339748285276687,0.6605091236765037,90102,0.46352187446073967,0.46352187446073967,0.0,0.2873385968280666,54427,0.6847993835238012,0.5815555627527552,0.06898847972298063,0.5243945750371801,0.09813482610768343,-0.09813482610768343,-0.023689834129531996,1.170089355900008,0.20553278923034668
exp01-world_b,0,0.3639847445817595,0.594524514092315,0.5015457475498257,-0.0183264401208173,0.30196803102671854,54538,-0.00239279291921041,0.5249586861409181,0.6401439440953757,-0.1151852579544575,-0.06051636706440333,1499,0.18018672199170124,0.36053540587219346,38560,0.40547548590768506,0.4474041335889913,0.04192864768130622,0.30196803102671854,54538,0.6945308496850227,0.4776060860982542,0.04929979253112033,0.49336099585062243,0.01766067279051429,0.01766067279051429,-0.010453553307153213,1.1886918290821322,5.626818656921387
exp01-world_b,1,0.3711536665109762,0.5905592907289495,0.4965498760635091,-0.019470295504576463,0.30378264742411704,53525,-0.006136191026163917,0.522778153252925,0.6340317186364566,-0.11125356538353155,-0.059706362244773326,1499,0.17011899515204937,0.3744285278878391,38573,0.4094407092710505,0.44986947938496047,0.040428770113909995,0.30378264742411704,53525,0.6820603270982274,0.46616261520534874,0.047986933865657326,0.46877349441319055,0.0017024756218757056,0.0017024756218757056,-0.0134699573172891,1.1798317616668754,5.6590259075164795
exp01-world_b,2,0.3736798741667291,0.5649681084575549,0.5041827114593016,-0.024030359053876738,0.3361088539553821,53404,-0.012624126995517909,0.5260773832333246,0.6331315455277614,-0.10705416229443684,-0.05708152006023126,1497,0.18084437693153843,0.3610427226647357,38182,0.4350318915424451,0.47532158315839024,0.040289691615945145,0.3361088539553821,53404,0.6864236104467617,0.4764221314358914,0.04981404850453093,0.47215965638258867,0.072177806549088,0.072177806549088,0.004065898325285746,1.174427740409934,5.456212759017944
exp01-world_b,3,0.37646292712045293,0.6238793735660562,0.5009681166903317,-0.012068830304203193,0.2873385968280666,55283,-0.011742891004335723,0.5279361766804637,0.63252000610354,-0.10458382942307623,-0.06130545325263381,1500,0.18347515360292038,0.3700434356172061,38899,0.3761206264339438,0.4168157107442548,0.04069508431031099,0.2873385968280666,55283,0.6868213788300837,0.4759852051960566,0.048433121674079024,0.5174426077791203,0.09934669783279883,-0.09934669783279883,-0.023135565946088708,1.1682235852755658,5.766849994659424
