arm,seed,targeting_mode,delta_aff_plateau,delta_aff_per_contact,delta_aff_per_cross_contact,delta_aff_level_none,toward_other_camp,toward_mean,toward_own_pole,delta_k,delta_bic_margin,ideo_level_toward_other_camp,ideo_level_toward_mean,ideo_level_toward_own_pole,diversity_ratio_arm,diversity_ratio_none,diversity_floor_break_even,swept_dial,level,affective,ideological,structural
composition,3,camp_pair,-0.00860956594568818,-1.7582743016967243e-7,-4.119803782987932e-7,0.004424966992757073,0.000048326129992198874,0.00006055666634287218,-0.000020436197690563117,0.0,7.783318616831625e-6,-0.0028037587354278175,-0.002554972656426081,0.002866192026303722,1.0026133481486474,1.0027178929552727,1.0026133481486474,ideological,0.5,0.5,0.5,0.5
exposure,4,camp_pair,0.0005628200543197348,1.2163559342130812e-8,2.8510209934640333e-8,0.0043715906075220134,-0.0008362244490863675,-0.000862488931499789,0.0006835685091493174,0.0,0.00019687394606017483,-0.0018452511652381344,-0.0016804847012840346,0.0018224856047702879,1.002134519759756,1.0013774242738287,NaN,ideological,0.5,0.5,0.5,0.5
engagement,4,camp_pair,0.0016131567947836878,3.20458649314386e-8,7.349233689219535e-8,0.0043715906075220134,-0.0009273150491205351,-0.000869636443557734,0.0008963732096071268,0.0,-0.00028246361905683026,-0.0018452511652381344,-0.0016804847012840346,0.0018224856047702879,1.0022221674650167,1.0013774242738287,NaN,ideological,0.5,0.5,0.5,0.5
composition,4,camp_pair,-0.008636932758131821,-1.7098435567342707e-7,-3.9148457792275503e-7,0.0043715906075220134,-0.001152599366621261,-0.001065604075999481,0.0011112801092606317,0.0,0.00027143393956867434,-0.0018452511652381344,-0.0016804847012840346,0.0018224856047702879,1.0023414287394519,1.0013774242738287,1.0023414287394519,ideological,0.5,0.5,0.5,0.5
exposure,0,camp_pair,0.00040337437215276495,8.190508886530994e-9,1.4999790724109956e-8,0.004654186327123333,-0.002848479336601673,-0.0028294176441834365,0.0027642220771195818,0.0,-0.000021814346548264252,-0.008746190676362418,-0.00828672075868726,0.008734954431571598,1.0060569001240725,1.0044266698179511,NaN,ideological,0.9,0.5,0.9,0.5
engagement,0,camp_pair,0.0012871380030288204,2.3862402725784583e-8,4.272799107119972e-8,0.004654186327123333,-0.003113617733582442,-0.0030417091965487964,0.0030692657211321053,0.0,-0.00002174061941945249,-0.008746190676362418,-0.00828672075868726,0.008734954431571598,1.0060012284731317,1.0044266698179511,NaN,ideological,0.9,0.5,0.9,0.5
composition,0,camp_pair,-0.011308828740878685,-2.0924838081004135e-7,-3.721111098969657e-7,0.004654186327123333,-0.004247544019617123,-0.0041642804555106095,0.004173594407668133,0.0,-0.0000620642898244636,-0.008746190676362418,-0.00828672075868726,0.008734954431571598,1.006730428020017,1.0044266698179511,1.006730428020017,ideological,0.9,0.5,0.9,0.5
exposure,1,camp_pair,0.0005689472855758826,1.132616577898757e-8,2.0285495260665405e-8,0.004009901108017688,-0.001489521417534825,-0.0015080663435703898,0.0013926502905842585,0.0,-0.006210542342985681,-0.010501701693602658,-0.00986676847051781,0.010526545697402334,1.0064257643627952,1.0056778649938434,NaN,ideological,0.9,0.5,0.9,0.5
engagement,1,camp_pair,0.0014341026077239194,2.597212104467681e-8,4.5364331373925895e-8,0.004009901108017688,-0.0026039892324318543,-0.002626407413836976,0.0024780535557418874,0.0,-7.798188237900794e-6,-0.010501701693602658,-0.00986676847051781,0.010526545697402334,1.007078158304803,1.0056778649938434,NaN,ideological,0.9,0.5,0.9,0.5
composition,1,camp_pair,-0.010490251409594586,-1.9108622189505239e-7,-3.347667669643409e-7,0.004009901108017688,-0.0018434919253984203,-0.0017635604827397119,0.001761318883383477,0.0,-2.003131331564101e-6,-0.010501701693602658,-0.00986676847051781,0.010526545697402334,1.0066349840247166,1.0056778649938434,1.0066349840247166,ideological,0.9,0.5,0.9,0.5
exposure,2,camp_pair,0.00006820429229859037,1.3762519128816815e-9,2.446439696495225e-9,0.0058234899768783155,-0.0018699097726215409,-0.001839453272834822,0.0018594365280077945,0.0,-0.000048569350850638515,-0.011440998754536207,-0.011173559912746543,0.011278566238454605,1.0071720253708567,1.006087890741996,NaN,ideological,0.9,0.5,0.9,0.5
engagement,2,camp_pair,0.0016918073525059585,3.1014452189883565e-8,5.307963958541582e-8,0.0058234899768783155,-0.0020385033060791244,-0.0020519757278087657,0.0019888430906515337,0.0,-2.4882370392581565e-6,-0.011440998754536207,-0.011173559912746543,0.011278566238454605,1.007225803326048,1.006087890741996,NaN,ideological,0.9,0.5,0.9,0.5
composition,2,camp_pair,-0.01138227380102641,-2.1002055135114048e-7,-3.5960678001473556e-7,0.0058234899768783155,-0.002399562693925236,-0.0023698426938480247,0.002362212762255485,0.0,-0.00001989459768276386,-0.011440998754536207,-0.011173559912746543,0.011278566238454605,1.007457060669631,1.006087890741996,1.007457060669631,ideological,0.9,0.5,0.9,0.5
exposure,3,camp_pair,0.00046775443380964177,9.534722854776832e-9,1.7436607537823073e-8,0.004774432246325344,-0.0014957180314144319,-0.0015323936540941538,0.001449714347577409,0.0,0.000011306231845094328,-0.009247677069154026,-0.00892800870500059,0.009186426158587216,1.0057806098558089,1.0051030896318425,NaN,ideological,0.9,0.5,0.9,0.5
engagement,3,camp_pair,0.0016436601642526583,3.1008360485457734e-8,5.485449753880184e-8,0.004774432246325344,-0.002917319406222295,-0.0029921844495011726,0.0028262512080795207,0.0,-0.000060493216368071034,-0.009247677069154026,-0.00892800870500059,0.009186426158587216,1.0067448358794393,1.0051030896318425,NaN,ideological,0.9,0.5,0.9,0.5
composition,3,camp_pair,-0.009900067685235103,-1.8771815326864564e-7,-3.3527728546583257e-7,0.004774432246325344,-0.003083909642037792,-0.0030486033735123257,0.0030194550877116616,0.0,-0.00007424383410605667,-0.009247677069154026,-0.00892800870500059,0.009186426158587216,1.006759650761915,1.0051030896318425,1.006759650761915,ideological,0.9,0.5,0.9,0.5
exposure,4,camp_pair,0.00019761728652356592,3.850987733330071e-9,7.082041518189719e-9,0.0056092949099818545,-0.0017585775041576834,-0.0017273445933154597,0.0017074074328458332,0.0,0.00013140371852148058,-0.009048921897458517,-0.008838499149043796,0.008936388635430476,1.0055938383038245,1.0046185997018715,NaN,ideological,0.9,0.5,0.9,0.5
engagement,4,camp_pair,0.0015231384404140735,2.7280254337292882e-8,4.869991176666049e-8,0.0056092949099818545,-0.0028142215535147536,-0.002804327537279914,0.002745090790397727,0.0,0.00010142473152379566,-0.009048921897458517,-0.008838499149043796,0.008936388635430476,1.0061299448489054,1.0046185997018715,NaN,ideological,0.9,0.5,0.9,0.5
composition,4,camp_pair,-0.0110298666837515,-1.9869695526565004e-7,-3.5575624705687974e-7,0.0056092949099818545,-0.0027242828523292434,-0.0026970407658381337,0.002659481589538963,0.0,0.00007702551465874063,-0.009048921897458517,-0.008838499149043796,0.008936388635430476,1.0060396591913294,1.0046185997018715,1.0060396591913294,ideological,0.9,0.5,0.9,0.5
exposure,0,camp_pair,0.0002975151619604155,6.077567502715165e-9,1.243740487272336e-8,0.004394748117499181,-0.00022467546083884942,-0.0002073527019100553,0.00022149874408048265,0.0,0.00005003888906076476,-0.004050321620122681,-0.003574617467021008,0.003995874660958309,1.0036086729119384,1.0033923618164735,NaN,structural,0.1,0.5,0.5,0.1
engagement,0,camp_pair,0.0017017744209526509,3.0503762766004965e-8,5.966532574688489e-8,0.004394748117499181,-0.0011460509350445635,-0.0010562712876854073,0.0011010721703557233,0.0,-0.00006826696499528939,-0.004050321620122681,-0.003574617467021008,0.003995874660958309,1.0043243119040857,1.0033923618164735,NaN,structural,0.1,0.5,0.5,0.1
composition,0,camp_pair,-0.010239164564228131,-1.8289121307900565e-7,-3.5649204666207546e-7,0.004394748117499181,-0.0009211193464052454,-0.0008668858609253622,0.0008408297438163969,0.0,0.00004245759761211526,-0.004050321620122681,-0.003574617467021008,0.003995874660958309,1.00409113220018,1.0033923618164735,1.00409113220018,structural,0.1,0.5,0.5,0.1
exposure,1,camp_pair,0.00013291675860738206,2.7157460435073872e-9,5.455233269336428e-9,0.003940182916289281,-0.00008731351253019569,-0.00004164083753474372,0.0000705788560031416,0.0,0.001976311357090421,-0.004681489911392288,-0.004056823982713195,0.004731830136378175,1.0040268944471158,1.0039289655715569,NaN,structural,0.1,0.5,0.5,0.1
engagement,1,camp_pair,0.0014635538182784513,2.5859668850774813e-8,4.9514643016389855e-8,0.003940182916289281,-0.0011887660517695296,-0.0011201566454941353,0.0010536383764367082,0.0,0.0006581358922437483,-0.004681489911392288,-0.004056823982713195,0.004731830136378175,1.0048525327781848,1.0039289655715569,NaN,structural,0.1,0.5,0.5,0.1
composition,1,camp_pair,-0.010465177850306984,-1.840451945113957e-7,-3.528261977110341e-7,0.003940182916289281,-0.0003981135526776331,-0.0002929491594684617,0.0003511740955832064,0.0,0.0018758940969414509,-0.004681489911392288,-0.004056823982713195,0.004731830136378175,1.0041435970383203,1.0039289655715569,1.0041435970383203,structural,0.1,0.5,0.5,0.1
exposure,2,camp_pair,0.00018578728266849254,3.780005751139217e-9,7.365496458471794e-9,0.005442998765341933,0.0004321404450554492,0.00045693121885895076,-0.00033950258519119866,0.0,-0.00019458628927106203,-0.005673848041104636,-0.005329431651811667,0.005494599757646451,1.0042188114485262,1.004683248982894,NaN,structural,0.1,0.5,0.5,0.1
engagement,2,camp_pair,0.0018138637815932057,3.241879111353159e-8,6.09661125837996e-8,0.005442998765341933,-0.0007061886539494839,-0.0006875437971561402,0.0006950951693777295,0.0,-0.00005039323419039898,-0.005673848041104636,-0.005329431651811667,0.005494599757646451,1.0053169809890217,1.004683248982894,NaN,structural,0.1,0.5,0.5,0.1
composition,2,camp_pair,-0.01054186369566723,-1.8845284498591736e-7,-3.5032113836458964e-7,0.005442998765341933,-0.0010406273160855958,-0.0010131388641395336,0.0010313677568229672,0.0,-0.0001675884135979716,-0.005673848041104636,-0.005329431651811667,0.005494599757646451,1.0055418983622388,1.004683248982894,1.0055418983622388,structural,0.1,0.5,0.5,0.1
exposure,3,camp_pair,-0.00008192824662911491,-1.707407607308997e-9,-3.641902855134909e-9,0.005045339426360096,0.00031956058399877857,0.0002511812475044376,-0.00034881912208826766,0.0,0.000055508458024752794,-0.00364605926427018,-0.0034127107962234906,0.0036635604473654617,1.0031857739730736,1.003394034023628,1.0031857739730736,structural,0.1,0.5,0.5,0.1
engagement,3,camp_pair,0.0018470397647970538,3.36934231707447e-8,6.815896397642178e-8,0.005045339426360096,-0.00052321164939022,-0.0006186479097450921,0.000320327202646025,0.0,-0.0012595554050537985,-0.00364605926427018,-0.0034127107962234906,0.0036635604473654617,1.0039564999165738,1.003394034023628,NaN,structural,0.1,0.5,0.5,0.1
composition,3,camp_pair,-0.010020551968884184,-1.8304049628065e-7,-3.7039077285740314e-7,0.005045339426360096,-0.0007988559336585071,-0.0008000968330593018,0.0007007640168540633,0.0,0.00006963795459821037,-0.00364605926427018,-0.0034127107962234906,0.0036635604473654617,1.0040347350553158,1.003394034023628,1.0040347350553158,structural,0.1,0.5,0.5,0.1
exposure,4,camp_pair,0.00012561995025039963,2.5178375340816086e-9,5.193697037681383e-9,0.005169733444952529,-0.000018413734079056332,-0.00003839498138571854,-0.00003679948086473964,0.0,-0.00018318903307710382,-0.003315375531985756,-0.00314630664322773,0.0031786662312860772,1.0027429276020907,1.0025695423364003,NaN,structural,0.1,0.5,0.5,0.1
engagement,4,camp_pair,0.0019359175743935975,3.35038173547748e-8,6.527471759368796e-8,0.005169733444952529,-0.001038560567471944,-0.001030526158917374,0.0008781200558703166,0.0,-0.00030995566651200596,-0.003315375531985756,-0.00314630664322773,0.0031786662312860772,1.0036305056283266,1.0025695423364003,NaN,structural,0.1,0.5,0.5,0.1
composition,4,camp_pair,-0.010361967849741194,-1.7958972320949069e-7,-3.477403802181755e-7,0.005169733444952529,-0.0011524143676884618,-0.001119461082265107,0.001086111850083944,0.0,0.0001594728005819418,-0.003315375531985756,-0.00314630664322773,0.0031786662312860772,1.0036177023358124,1.0025695423364003,1.0036177023358124,structural,0.1,0.5,0.5,0.1
exposure,0,camp_pair,0.00042983205579272266,9.371270320551216e-9,2.1703209078148077e-8,0.003953468065636567,-0.0013942775917088275,-0.0013807892152473582,0.0012283812825437373,0.0,-0.00006167303064177204,-0.002122069306144559,-0.0016140319186071681,0.0023509119897164297,1.002860668536658,1.001742876518285,NaN,structural,0.5,0.5,0.5,0.5
engagement,0,camp_pair,0.0010500773103659933,2.123513266665305e-8,4.8453179695736125e-8,0.003953468065636567,-0.0011438954931454553,-0.001084261828534136,0.0010550705974966654,0.0,0.00013839090184471908,-0.002122069306144559,-0.0016140319186071681,0.0023509119897164297,1.0026372517443511,1.001742876518285,NaN,structural,0.5,0.5,0.5,0.5
composition,0,camp_pair,-0.008960544097077472,-1.8076911168426784e-7,-4.120548191427146e-7,0.003953468065636567,-0.0011077372006702995,-0.0010452881207170808,0.0010198384065499308,0.0,0.00008439489591066662,-0.002122069306144559,-0.0016140319186071681,0.0023509119897164297,1.002563836319438,1.001742876518285,1.002563836319438,structural,0.5,0.5,0.5,0.5
exposure,1,camp_pair,-0.00001852975934901746,-4.0682721911470483e-10,-9.166341503347742e-10,0.003635011944805977,-0.00023737734171085535,-0.0002949876335269111,0.0001780496633668198,0.0,-0.001134418943119067,-0.0033626682694012358,-0.002684499484432006,0.003546323419282319,1.002911502221124,1.0027058627174807,1.002911502221124,structural,0.5,0.5,0.5,0.5
engagement,1,camp_pair,0.0010257413354685108,2.0539474078264132e-8,4.464014864080907e-8,0.003635011944805977,-0.00045928798954621717,-0.0004480396728448392,0.00047319655995580736,0.0,-0.00003380852245310484,-0.0033626682694012358,-0.002684499484432006,0.003546323419282319,1.0029600110734853,1.0027058627174807,NaN,structural,0.5,0.5,0.5,0.5
composition,1,camp_pair,-0.00903339900937461,-1.8213966871067444e-7,-3.9981406609607017e-7,0.003635011944805977,-0.00033970053059818785,-0.0003361233758979337,0.00034047526078541434,0.0,-0.0013267084652962488,-0.0033626682694012358,-0.002684499484432006,0.003546323419282319,1.0029567120040013,1.0027058627174807,1.0029567120040013,structural,0.5,0.5,0.5,0.5
exposure,2,camp_pair,0.00018690863906489774,4.092411960608201e-9,9.093098470683423e-9,0.005064493296067507,-0.0006363564112719816,-0.0006183886596759611,0.0006697542661493819,0.0,-0.00016348854844008137,-0.0035865492341938363,-0.0032177633697847716,0.003560416604991295,1.0032361582505338,1.0026785312850692,NaN,structural,0.5,0.5,0.5,0.5
engagement,2,camp_pair,0.0012995339961320296,2.6522725802233395e-8,5.7621336236067465e-8,0.005064493296067507,-0.0012294903041793512,-0.0011595458700340905,0.0011803941149041604,0.0,-0.0000636048199032721,-0.0035865492341938363,-0.0032177633697847716,0.003560416604991295,1.0037549287088543,1.0026785312850692,NaN,structural,0.5,0.5,0.5,0.5
composition,2,camp_pair,-0.009107220293777862,-1.843790803291465e-7,-3.9710562020484267e-7,0.005064493296067507,-0.0005833257626176058,-0.0005268386730597182,0.0005996638992123316,0.0,0.00007898656280321686,-0.0035865492341938363,-0.0032177633697847716,0.003560416604991295,1.0031413337921014,1.0026785312850692,1.0031413337921014,structural,0.5,0.5,0.5,0.5
exposure,3,camp_pair,0.00036059780623753923,8.070134195052688e-9,1.91410269248654e-8,0.004424966992757073,0.0003819605968027307,0.00038221210027884886,-0.0002808400308437608,0.0,-6.842767132135552e-6,-0.0028037587354278175,-0.002554972656426081,0.002866192026303722,1.0024234786271877,1.0027178929552727,NaN,structural,0.5,0.5,0.5,0.5
engagement,3,camp_pair,0.0013961504165570515,2.8752814559323096e-8,6.711616270344445e-8,0.004424966992757073,-0.00014587747854911525,-0.00009338880937161597,0.00020313710897377308,0.0,-0.000029867066619310156,-0.0028037587354278175,-0.002554972656426081,0.002866192026303722,1.0028028657288257,1.0027178929552727,NaN,structural,0.5,0.5,0.5,0.5
composition,3,camp_pair,-0.00860956594568818,-1.7582743016967243e-7,-4.119803782987932e-7,0.004424966992757073,0.000048326129992198874,0.00006055666634287218,-0.000020436197690563117,0.0,7.783318616831625e-6,-0.0028037587354278175,-0.002554972656426081,0.002866192026303722,1.0026133481486474,1.0027178929552727,1.0026133481486474,structural,0.5,0.5,0.5,0.5
exposure,4,camp_pair,0.0005628200543197348,1.2163559342130812e-8,2.8510209934640333e-8,0.0043715906075220134,-0.0008362244490863675,-0.000862488931499789,0.0006835685091493174,0.0,0.00019687394606017483,-0.0018452511652381344,-0.0016804847012840346,0.0018224856047702879,1.002134519759756,1.0013774242738287,NaN,structural,0.5,0.5,0.5,0.5
engagement,4,camp_pair,0.0016131567947836878,3.20458649314386e-8,7.349233689219535e-8,0.0043715906075220134,-0.0009273150491205351,-0.000869636443557734,0.0008963732096071268,0.0,-0.00028246361905683026,-0.0018452511652381344,-0.0016804847012840346,0.0018224856047702879,1.0022221674650167,1.0013774242738287,NaN,structural,0.5,0.5,0.5,0.5
composition,4,camp_pair,-0.008636932758131821,-1.7098435567342707e-7,-3.9148457792275503e-7,0.0043715906075220134,-0.001152599366621261,-0.001065604075999481,0.0011112801092606317,0.0,0.00027143393956867434,-0.0018452511652381344,-0.0016804847012840346,0.0018224856047702879,1.0023414287394519,1.0013774242738287,1.0023414287394519,structural,0.5,0.5,0.5,0.5
exposure,0,camp_pair,0.00042925656284120706,1.0851595491094043e-8,3.59030246605225e-8,0.0029898590893933097,-0.0012691779553608853,-0.0013049883809288176,0.0011053730302794942,0.0,0.00016974631958624475,0.0001866938598360557,0.0006863971397537914,0.0002710434913390772,1.0008700388652787,0.999767514704378,NaN,structural,0.9,0.5,0.5,0.9
engagement,0,camp_pair,0.00035346623014154144,9.328254780469266e-9,3.627899313779549e-8,0.0029898590893933097,-0.00043159853850521123,-0.0004299245692502116,0.00040081149535580834,0.0,-0.00010871413127885171,0.0001866938598360557,0.0006863971397537914,0.0002710434913390772,1.000091065833634,0.999767514704378,NaN,structural,0.9,0.5,0.5,0.9
composition,0,camp_pair,-0.006380397150364647,-1.6770218026506458e-7,-6.535952827663028e-7,0.0029898590893933097,-0.00047447757149235594,-0.0004970099914261203,0.00040209219455922745,0.0,-0.00008910667311714388,0.0001866938598360557,0.0006863971397537914,0.0002710434913390772,1.0001061098736288,0.999767514704378,1.0001061098736288,structural,0.9,0.5,0.5,0.9
exposure,1,camp_pair,0.0006661610913984983,1.674949943172328e-8,5.196264363482826e-8,0.002454849072771048,-0.0010803058714102848,-0.0009894914567790325,0.0010270927446625838,0.0,-0.000807302759042991,-0.0006501251824169194,-0.00004958671202013043,0.0010543554938290116,1.0010595888230407,1.0002801035054294,NaN,structural,0.9,0.5,0.5,0.9
engagement,1,camp_pair,0.00053043249975393,1.3732169201696482e-8,4.827379866708501e-8,0.002454849072771048,-0.00006392501690185659,-0.000047306055818416184,0.000059025320890406354,0.0,0.0002065666458167456,-0.0006501251824169194,-0.00004958671202013043,0.0010543554938290116,1.000345833719149,1.0002801035054294,NaN,structural,0.9,0.5,0.5,0.9
composition,1,camp_pair,-0.006165483700244168,-1.6039656859554534e-7,-5.672018123499694e-7,0.002454849072771048,0.0001374250098482553,0.00021012712407890633,-0.00005709526459666127,0.0,0.00021292652593580402,-0.0006501251824169194,-0.00004958671202013043,0.0010543554938290116,1.000082503403653,1.0002801035054294,1.000082503403653,structural,0.9,0.5,0.5,0.9
exposure,2,camp_pair,0.0007597538658566938,1.917553483901703e-8,5.783313282002693e-8,0.0038286554850275323,-0.0015215982893215332,-0.0016233203434083071,0.0013363444207302787,0.0,-0.00045274886012273974,-0.0009843904551177568,-0.0005270139515266369,0.001269005439714689,1.00177409939178,1.0003318463505069,NaN,structural,0.9,0.5,0.5,0.9
engagement,2,camp_pair,0.0003112001335199288,8.208919375360824e-9,2.9539642479347774e-8,0.0038286554850275323,-0.0004192224246998338,-0.0003932145142667758,0.00036899727075367537,0.0,-0.0003871958186363253,-0.0009843904551177568,-0.0005270139515266369,0.001269005439714689,1.0006932067262804,1.0003318463505069,NaN,structural,0.9,0.5,0.5,0.9
composition,2,camp_pair,-0.006289276773940089,-1.6732139975364715e-7,-5.989217002133215e-7,0.0038286554850275323,-0.00040722528881001496,-0.0004529186378468918,0.0003313996566547922,0.0,-0.00004199514479612948,-0.0009843904551177568,-0.0005270139515266369,0.001269005439714689,1.0005767616779635,1.0003318463505069,1.0005767616779635,structural,0.9,0.5,0.5,0.9
exposure,3,camp_pair,0.0008618573493326398,2.217110460557816e-8,7.279815434856321e-8,0.0030964694959718653,-0.0011149260630894883,-0.001251779349920119,0.0008947286049304289,0.0,0.000052414367904776715,0.000036085134081907053,0.0003828221353075224,0.0003763981379600668,1.0012003435702796,1.0000835078791166,NaN,structural,0.9,0.5,0.5,0.9
engagement,3,camp_pair,0.0005811566830684622,1.5597753108469424e-8,5.991923735111478e-8,0.0030964694959718653,-0.00036952356713408423,-0.00044164759743766204,0.0002497050844551249,0.0,0.0000285049877011348,0.000036085134081907053,0.0003828221353075224,0.0003763981379600668,1.000507782588118,1.0000835078791166,NaN,structural,0.9,0.5,0.5,0.9
composition,3,camp_pair,-0.006020840900728297,-1.6229556581832705e-7,-6.198106753889538e-7,0.0030964694959718653,-0.00041717561580932475,-0.0005075436401142937,0.0003162157759589487,0.0,0.00003641188154661357,0.000036085134081907053,0.0003828221353075224,0.0003763981379600668,1.0005600225845028,1.0000835078791166,1.0005600225845028,structural,0.9,0.5,0.5,0.9
exposure,4,camp_pair,0.0009435139167850437,2.322095680215209e-8,7.527636163914502e-8,0.003396223020863509,-0.0012462428935332542,-0.001292611489787513,0.0010640828982529313,0.0,-0.00022856891817198827,0.0008076626421318571,0.00099254203774745,-0.0005393620787440577,1.0001853998678625,0.9992354272972683,NaN,structural,0.9,0.5,0.5,0.9
engagement,4,camp_pair,0.0006252290531920668,1.611082903504604e-8,6.173272642101765e-8,0.003396223020863509,-0.0005934395990368593,-0.0006617363118479195,0.0004848116806229443,0.0,-0.0003182244207144483,0.0008076626421318571,0.00099254203774745,-0.0005393620787440577,0.9997323230972449,0.9992354272972683,NaN,structural,0.9,0.5,0.5,0.9
composition,4,camp_pair,-0.005977810565897412,-1.5397997439331855e-7,-5.890629252953698e-7,0.003396223020863509,-0.0006700683550709958,-0.0007518249094569556,0.0005411201985013352,0.0,-0.000244742452257668,0.0008076626421318571,0.00099254203774745,-0.0005393620787440577,0.9998261193704885,0.9992354272972683,0.9998261193704885,structural,0.9,0.5,0.5,0.9
