arm,seed,targeting_mode,delta_aff_plateau,delta_aff_per_contact,delta_aff_per_cross_contact,delta_aff_level_none,toward_other_camp,toward_mean,toward_own_pole,delta_k,delta_bic_margin,ideo_level_toward_other_camp,ideo_level_toward_mean,ideo_level_toward_own_pole,diversity_ratio_arm,diversity_ratio_none,diversity_floor_break_even,swept_dial,level,affective,ideological,structural
engagement,1,camp_pair,0.004277767661790222,8.532497580114134e-8,9.835079116657597e-8,0.009054876019096492,-0.0007058491363766285,-0.0006913159947084836,0.0007525766901017791,0.0,0.00003301074704725737,-0.012620991324735474,-0.011868376944941342,0.012454542381965836,1.007016889724629,1.0066675736957045,NaN,ideological,0.9,0.7,0.9,0.7
composition,1,camp_pair,-0.012913281665842158,-2.597775385914454e-7,-2.990223842964492e-7,0.009054876019096492,-0.0003962634269683747,-0.0003510741190180539,0.0004333282662698987,0.0,-0.000010166540594415407,-0.012620991324735474,-0.011868376944941342,0.012454542381965836,1.0068465397110642,1.0066675736957045,1.0068465397110642,ideological,0.9,0.7,0.9,0.7
exposure,2,camp_pair,0.004405790659196995,9.057771549098488e-8,1.0383913500664629e-7,0.010299472124940534,-0.0033949928488650315,-0.0033528755558188995,0.003382786614042786,0.0,0.00009076059477124837,-0.014968218209141541,-0.014716299461839395,0.014686355787989372,1.010575580629326,1.0084131777865697,NaN,ideological,0.9,0.7,0.9,0.7
engagement,2,camp_pair,0.004134086988094143,8.429343014627973e-8,9.733217940608709e-8,0.010299472124940534,-0.0011295964648316541,-0.0010959040981845004,0.0011646669143674463,0.0,0.00025526504848776693,-0.014968218209141541,-0.014716299461839395,0.014686355787989372,1.0091180755524303,1.0084131777865697,NaN,ideological,0.9,0.7,0.9,0.7
composition,2,camp_pair,-0.012839129482961065,-2.6265556816335386e-7,-3.0338924556253844e-7,0.010299472124940534,-0.00036848351813925304,-0.0003441445051475672,0.0004167010200013463,0.0,0.00012674380343126457,-0.014968218209141541,-0.014716299461839395,0.014686355787989372,1.008680436213851,1.0084131777865697,1.008680436213851,ideological,0.9,0.7,0.9,0.7
exposure,3,camp_pair,0.0028101814638132883,5.933785476495045e-8,6.791158684904031e-8,0.009893513100616369,-0.003353644094121904,-0.003358367896210142,0.0033261191020903177,0.0,-0.000047545491155209785,-0.016470699483696415,-0.01616019352105065,0.01617312481436981,1.0114012193409632,1.0094754244445256,NaN,ideological,0.9,0.7,0.9,0.7
engagement,3,camp_pair,0.004371469982706433,8.990169630244593e-8,1.0322486912811242e-7,0.009893513100616369,-0.001379293500540911,-0.0012275170548480784,0.0014318726703113765,0.0,-0.00014335825658770562,-0.016470699483696415,-0.01616019352105065,0.01617312481436981,1.010152155766567,1.0094754244445256,NaN,ideological,0.9,0.7,0.9,0.7
composition,3,camp_pair,-0.012125596060229782,-2.491850981325863e-7,-2.864810296326084e-7,0.009893513100616369,-0.0008332584491021165,-0.0007030531511626262,0.0008659753635872347,0.0,-6.930167325003289e-6,-0.016470699483696415,-0.01616019352105065,0.01617312481436981,1.0097225226279756,1.0094754244445256,1.0097225226279756,ideological,0.9,0.7,0.9,0.7
exposure,4,camp_pair,0.0030736727970401834,6.196920961774564e-8,7.059747340346785e-8,0.010677941241641786,-0.0022793856491356134,-0.002272901790583216,0.0022691321088094997,0.0,-0.0001668321795678107,-0.01233684239463207,-0.012089533648363794,0.01203289107702124,1.0075730058928576,1.0063375956333114,NaN,ideological,0.9,0.7,0.9,0.7
engagement,4,camp_pair,0.003744929584710066,7.417905486203954e-8,8.500770837404245e-8,0.010677941241641786,-0.0020341519633034193,-0.0020147931711974286,0.002038250460579835,0.0,0.00009974061081737678,-0.01233684239463207,-0.012089533648363794,0.01203289107702124,1.0073910368728773,1.0063375956333114,NaN,ideological,0.9,0.7,0.9,0.7
composition,4,camp_pair,-0.01270426001594327,-2.497790101833052e-7,-2.8647394448200035e-7,0.010677941241641786,-0.0015849497233351578,-0.0016036896093358094,0.001567150789953748,0.0,0.00020407853917303598,-0.01233684239463207,-0.012089533648363794,0.01203289107702124,1.0072117567066619,1.0063375956333114,1.0072117567066619,ideological,0.9,0.7,0.9,0.7
exposure,0,camp_pair,0.00043177225354695814,8.161120733885725e-9,8.988139671654902e-9,0.015153001088085816,-0.0011912140234589634,-0.0011990534356680072,0.0011627520768155916,0.0,0.0000998871690875286,-0.01640690517187556,-0.015706089350859317,0.015882180849514368,1.0122571171461343,1.0110064658091624,NaN,structural,0.1,0.7,0.7,0.1
engagement,0,camp_pair,0.007214551595831287,1.1797929054032292e-7,1.2854663950950194e-7,0.015153001088085816,-0.0027010072244595083,-0.0026801936995797283,0.002640206343651884,0.0,0.00009529689617798764,-0.01640690517187556,-0.015706089350859317,0.015882180849514368,1.01292047907646,1.0110064658091624,NaN,structural,0.1,0.7,0.7,0.1
composition,0,camp_pair,-0.021366160749161756,-3.504717661105202e-7,-3.821322545590785e-7,0.015153001088085816,-0.002442571851466995,-0.0024001022518213705,0.0023635973140007337,0.0,0.0023020944555754083,-0.01640690517187556,-0.015706089350859317,0.015882180849514368,1.012539039203879,1.0110064658091624,1.012539039203879,structural,0.1,0.7,0.7,0.1
exposure,1,camp_pair,-0.0002872500812736156,-5.366452094711372e-9,-5.961771642389598e-9,0.0156716512578996,0.00040346328536733887,0.0005405703402546792,-0.00032409995480099305,0.0,-0.005995340106870431,-0.015003472153131308,-0.014249708038530397,0.014428065196275874,1.0097233554593703,1.010081433065331,1.0097233554593703,structural,0.1,0.7,0.7,0.1
engagement,1,camp_pair,0.007122481811132841,1.1660333990034611e-7,1.2817134804989816e-7,0.0156716512578996,-0.001403173113699233,-0.0011406070236364887,0.0015237965855041322,0.0,-0.0000208693307727284,-0.015003472153131308,-0.014249708038530397,0.014428065196275874,1.0108449763435434,1.010081433065331,NaN,structural,0.1,0.7,0.7,0.1
composition,1,camp_pair,-0.020219935633774444,-3.3073697385786516e-7,-3.6375950120128167e-7,0.0156716512578996,0.00016539839645694603,0.00026627610617649226,-0.00001333005687910449,0.0,0.00003780375233020106,-0.015003472153131308,-0.014249708038530397,0.014428065196275874,1.009926895792923,1.010081433065331,1.009926895792923,structural,0.1,0.7,0.7,0.1
exposure,2,camp_pair,-0.00012321892933186973,-2.292829112444311e-9,-2.5413300608808673e-9,0.017085503838666805,-0.0004986668187017713,-0.0004652610013195953,0.000523507593766289,0.0,7.856833103267458e-6,-0.02024496631857605,-0.01988890982013162,0.019629309191560636,1.016105442847354,1.0159916247434433,1.016105442847354,structural,0.1,0.7,0.7,0.1
engagement,2,camp_pair,0.007624693772059654,1.2530722081349682e-7,1.3664570641157824e-7,0.017085503838666805,-0.00235768344973249,-0.0023177311991959444,0.002288426991293925,0.0,-0.000045228184503830204,-0.02024496631857605,-0.01988890982013162,0.019629309191560636,1.0174415508532624,1.0159916247434433,NaN,structural,0.1,0.7,0.7,0.1
composition,2,camp_pair,-0.02093594485695327,-3.4030566565812115e-7,-3.709284727145259e-7,0.017085503838666805,-0.0013414502971504753,-0.0013336849439745634,0.0013129273493325058,0.0,1.0780218421269083e-6,-0.02024496631857605,-0.01988890982013162,0.019629309191560636,1.0170178132214356,1.0159916247434433,1.0170178132214356,structural,0.1,0.7,0.7,0.1
exposure,3,camp_pair,-0.00008870357666346251,-1.6582587426804477e-9,-1.8385304094236431e-9,0.016633104971190305,-0.0003753765683119567,-0.0002959759585614251,0.00044909786025468246,0.0,-0.0024239233735719803,-0.020693654552160254,-0.020265266517842762,0.019987489317853428,1.0152413201837436,1.0153391066565274,1.0152413201837436,structural,0.1,0.7,0.7,0.1
engagement,3,camp_pair,0.006865064317132852,1.1361674059766731e-7,1.2430630519732834e-7,0.016633104971190305,-0.00042949417723436856,-0.00044579536410272597,0.0004354637353985169,0.0,-0.0024549847133332955,-0.020693654552160254,-0.020265266517842762,0.019987489317853428,1.0152766081585212,1.0153391066565274,NaN,structural,0.1,0.7,0.7,0.1
composition,3,camp_pair,-0.02049015500005824,-3.3766446392765964e-7,-3.692452065173041e-7,0.016633104971190305,-0.001032041818744986,-0.000998693364438967,0.0009580785584951471,0.0,-0.0024633954975232172,-0.020693654552160254,-0.020265266517842762,0.019987489317853428,1.0156770986480594,1.0153391066565274,1.0156770986480594,structural,0.1,0.7,0.7,0.1
exposure,4,camp_pair,0.00031224295361931276,5.645937972286141e-9,6.224691073308735e-9,0.016788901828721503,-0.00009476366173009898,-0.00010287773467029804,0.000061305755544281,0.0,0.00005112790743208584,-0.015744782140527637,-0.015393474907701018,0.015118995646366368,1.0103268569907238,1.0102751530270286,NaN,structural,0.1,0.7,0.7,0.1
engagement,4,camp_pair,0.008296052179761038,1.328324742576421e-7,1.443494602547508e-7,0.016788901828721503,-0.0015407107746847164,-0.0015659699512951247,0.0014145953592820375,0.0,0.000064238902544686,-0.015744782140527637,-0.015393474907701018,0.015118995646366368,1.011374824121775,1.0102751530270286,NaN,structural,0.1,0.7,0.7,0.1
composition,4,camp_pair,-0.019350323641441847,-3.0801336519175857e-7,-3.3459544268643394e-7,0.016788901828721503,-0.0021685469996508867,-0.0021279032818202707,0.001997340320230986,0.0,0.00017912567027168064,-0.015744782140527637,-0.015393474907701018,0.015118995646366368,1.0116858325916092,1.0102751530270286,1.0116858325916092,structural,0.1,0.7,0.7,0.1
exposure,0,camp_pair,0.0014355017377860602,2.9573583390730535e-8,3.369247847218843e-8,0.010613180579367443,-0.0022693322093503485,-0.0022881174917791496,0.002049325612239068,0.0,0.0004141896823507407,-0.011119732521071098,-0.010460515318449073,0.010941958101744167,1.0089368979121063,1.0071745162404873,NaN,structural,0.5,0.7,0.7,0.5
engagement,0,camp_pair,0.00492170552369231,9.342113250369778e-8,1.0582719856564195e-7,0.010613180579367443,-0.0011606699906665536,-0.0011477210972944962,0.0010782179792340578,0.0,-0.00008184255299036047,-0.011119732521071098,-0.010460515318449073,0.010941958101744167,1.0080895339744147,1.0071745162404873,NaN,structural,0.5,0.7,0.7,0.5
composition,0,camp_pair,-0.015128248595724925,-2.859241843833855e-7,-3.237166155762507e-7,0.010613180579367443,-0.0015187730131560034,-0.0015010967436338372,0.0014250551744348777,0.0,-0.00009108119412328669,-0.011119732521071098,-0.010460515318449073,0.010941958101744167,1.0082611606093033,1.0071745162404873,1.0082611606093033,structural,0.5,0.7,0.7,0.5
exposure,1,camp_pair,0.0010079180475186522,2.033076584473641e-8,2.3331976377199755e-8,0.01105299232571788,-0.0014310991466506499,-0.0012830086833800231,0.0013623606192117738,0.0,0.000011564601014091291,-0.011061275320200235,-0.010223339392671895,0.010793127912359647,1.0080630817502672,1.007240060661248,NaN,structural,0.5,0.7,0.7,0.5
engagement,1,camp_pair,0.005754437893314535,1.0709318097471822e-7,1.2239057986078514e-7,0.01105299232571788,-0.0009543245640869329,-0.000829178333727176,0.0009756776528163577,0.0,3.412728139286225e-6,-0.011061275320200235,-0.010223339392671895,0.010793127912359647,1.0077740203483936,1.007240060661248,NaN,structural,0.5,0.7,0.7,0.5
composition,1,camp_pair,-0.0145556647650682,-2.7016973726832356e-7,-3.087555896966294e-7,0.01105299232571788,-0.0011078770642872025,-0.0010215258674608034,0.0010649327272496296,0.0,0.00002303087590331543,-0.011061275320200235,-0.010223339392671895,0.010793127912359647,1.0079300419799644,1.007240060661248,1.0079300419799644,structural,0.5,0.7,0.7,0.5
exposure,2,camp_pair,0.001862672597205517,3.798426928515675e-8,4.352750676992772e-8,0.012522859561782118,-0.0020879796811823347,-0.001990566630723863,0.002108045707200497,0.0,-0.00024335059527241104,-0.014062756014412826,-0.013735041567625917,0.013646186496834111,1.0116407196637416,1.0103871330925789,NaN,structural,0.5,0.7,0.7,0.5
engagement,2,camp_pair,0.005042310914557202,9.501066334829195e-8,1.0825752870638302e-7,0.012522859561782118,-0.0009195658424846678,-0.0008226750066203832,0.0009969501892111744,0.0,-0.0011127201450841923,-0.014062756014412826,-0.013735041567625917,0.013646186496834111,1.01114337244817,1.0103871330925789,NaN,structural,0.5,0.7,0.7,0.5
composition,2,camp_pair,-0.01461846961493718,-2.76341580622631e-7,-3.1459895441791334e-7,0.012522859561782118,-0.0004884332777367814,-0.0004041639254466073,0.0005471899034130128,0.0,0.00009923588866325717,-0.014062756014412826,-0.013735041567625917,0.013646186496834111,1.0107149969887843,1.0103871330925789,1.0107149969887843,structural,0.5,0.7,0.7,0.5
exposure,3,camp_pair,0.0014180478449552503,2.910487756978881e-8,3.33062721945521e-8,0.012086586176229597,-0.001273554276783495,-0.0013038307207364173,0.0012285673529675977,0.0,0.00012213456539660744,-0.014022191924311157,-0.013564739429345395,0.013697811553967423,1.0106546329859192,1.009755416162651,NaN,structural,0.5,0.7,0.7,0.5
engagement,3,camp_pair,0.005280523293889061,9.975862493886727e-8,1.128775206577256e-7,0.012086586176229597,-0.0017444477275217352,-0.0017800412783642392,0.00165396622060043,0.0,0.000011938654093192336,-0.014022191924311157,-0.013564739429345395,0.013697811553967423,1.0110482248821107,1.009755416162651,NaN,structural,0.5,0.7,0.7,0.5
composition,3,camp_pair,-0.013977225568096552,-2.673071882823644e-7,-3.0369428055137647e-7,0.012086586176229597,-0.002268783655241866,-0.0023141175383905553,0.0021799624707466558,0.0,0.000051109890711491246,-0.014022191924311157,-0.013564739429345395,0.013697811553967423,1.0115773188773514,1.009755416162651,1.0115773188773514,structural,0.5,0.7,0.7,0.5
exposure,4,camp_pair,0.0014998577638285493,2.9372116634586976e-8,3.34423903281801e-8,0.01276490229886118,-0.0008311442347954476,-0.0008142980717267788,0.000794566917798006,0.0,-0.00007225324409148443,-0.010776717888985514,-0.0104368647089787,0.010403666512072994,1.0072859815051463,1.0067800924326666,NaN,structural,0.5,0.7,0.7,0.5
engagement,4,camp_pair,0.005070478703004921,9.235339968680986e-8,1.0451578313486667e-7,0.01276490229886118,-0.0004977870002930602,-0.0005012301755756184,0.0004358944963808401,0.0,0.00001840745157092455,-0.010776717888985514,-0.0104368647089787,0.010403666512072994,1.0071901664073242,1.0067800924326666,NaN,structural,0.5,0.7,0.7,0.5
composition,4,camp_pair,-0.014491044378955209,-2.64555807922505e-7,-2.9901870287968325e-7,0.01276490229886118,-0.00027261756519783575,-0.0003106508766700256,0.00023439549704225293,0.0,-0.00003983719286070747,-0.010776717888985514,-0.0104368647089787,0.010403666512072994,1.0069553554966832,1.0067800924326666,1.0069553554966832,structural,0.5,0.7,0.7,0.5
exposure,0,camp_pair,0.004256989920875753,1.024324435351128e-7,1.2617789794521765e-7,0.0037465888189296415,-0.0030140156148040845,-0.0029975432311665144,0.0027992755257064206,0.0,-0.0001849756366367472,-0.0028588568055165336,-0.0023619136845100482,0.00309946944511978,1.0036342321049099,1.0016949041347065,NaN,structural,0.9,0.7,0.7,0.9
engagement,0,camp_pair,0.001758334825227692,4.5000123489473614e-8,5.721325042227221e-8,0.0037465888189296415,-0.0005325071125041295,-0.0005509763436438498,0.0004621231790336083,0.0,-0.0003324453178679271,-0.0028588568055165336,-0.0023619136845100482,0.00309946944511978,1.0021883915645053,1.0016949041347065,NaN,structural,0.9,0.7,0.7,0.9
composition,0,camp_pair,-0.005713108687394053,-1.4629116040749886e-7,-1.8602809050158095e-7,0.0037465888189296415,-0.00036188389635814083,-0.00038422293740457024,0.00030603357155150734,0.0,-0.000207755002241225,-0.0028588568055165336,-0.0023619136845100482,0.00309946944511978,1.002043421315192,1.0016949041347065,1.002043421315192,structural,0.9,0.7,0.7,0.9
exposure,1,camp_pair,0.004373922173363409,1.0473199179569019e-7,1.2978227325866147e-7,0.0036561245861892466,-0.0025597910898510485,-0.0025072647588046887,0.0023642004651060486,0.0,-0.000024099056418987186,-0.003402092839432501,-0.002718233850991826,0.0036173032966300223,1.0035554937768607,1.0019186210701625,NaN,structural,0.9,0.7,0.7,0.9
engagement,1,camp_pair,0.001985365284088214,4.994378356027908e-8,6.377659120103483e-8,0.0036561245861892466,-0.00011057876189787992,-0.0001429250338620758,0.00011967162189609323,0.0,-6.282554021116993e-6,-0.003402092839432501,-0.002718233850991826,0.0036173032966300223,1.0020320605240984,1.0019186210701625,NaN,structural,0.9,0.7,0.7,0.9
composition,1,camp_pair,-0.006520811546990801,-1.630855228839236e-7,-2.0809993767323444e-7,0.0036561245861892466,0.00023791183664205419,0.0002907750639593357,-0.00014469678178563117,0.0,0.00001500906243430411,-0.003402092839432501,-0.002718233850991826,0.0036173032966300223,1.0016993084194699,1.0019186210701625,1.0016993084194699,structural,0.9,0.7,0.7,0.9
exposure,2,camp_pair,0.0037178267317379277,8.892195005352614e-8,1.1027872724877428e-7,0.005536837446100673,-0.004345415536273603,-0.004336881980534332,0.004202948011118707,0.0,0.00044466913021397325,-0.0042204317823378084,-0.003875889713034292,0.0042766952783570246,1.0060295015198901,1.0027982151147468,NaN,structural,0.9,0.7,0.7,0.9
engagement,2,camp_pair,0.0017701608468938534,4.5264552302499644e-8,5.806471320914037e-8,0.005536837446100673,-0.00044773854067764723,-0.0004833643331454431,0.00040194515869830614,0.0,0.0004585742394657838,-0.0042204317823378084,-0.003875889713034292,0.0042766952783570246,1.00310651693299,1.0027982151147468,NaN,structural,0.9,0.7,0.7,0.9
composition,2,camp_pair,-0.005607443440189819,-1.4188516080539e-7,-1.8214856066882634e-7,0.005536837446100673,-0.00020971359962534356,-0.00022045769804830478,0.00021770440976494158,0.0,0.0008270986894136287,-0.0042204317823378084,-0.003875889713034292,0.0042766952783570246,1.002807668022822,1.0027982151147468,1.002807668022822,structural,0.9,0.7,0.7,0.9
exposure,3,camp_pair,0.004390472103240617,1.0654933998060032e-7,1.3204030264475104e-7,0.004102235068770055,-0.004883416798197749,-0.004857393756660404,0.004649488143894701,0.0,0.00047363561901807294,-0.004101604252293013,-0.003766941389932988,0.004233272055242299,1.0061219220854918,1.0028110390244183,NaN,structural,0.9,0.7,0.7,0.9
engagement,3,camp_pair,0.002553774482068727,6.580197067943126e-8,8.430524501745435e-8,0.004102235068770055,0.0002249938640692499,0.00022447442699911934,-0.00024198057695591114,0.0,9.070117610483763e-6,-0.004101604252293013,-0.003766941389932988,0.004233272055242299,1.0026472856134871,1.0028110390244183,NaN,structural,0.9,0.7,0.7,0.9
composition,3,camp_pair,-0.005239130003355852,-1.3516498551007073e-7,-1.731943802762265e-7,0.004102235068770055,-0.00017553475530830264,-0.0001747653660071017,0.00014203498960952722,0.0,0.000029591016952316973,-0.004101604252293013,-0.003766941389932988,0.004233272055242299,1.0029843221320536,1.0028110390244183,1.0029843221320536,structural,0.9,0.7,0.7,0.9
exposure,4,camp_pair,0.004483124009895922,1.0478506006675211e-7,1.2888465989811185e-7,0.004724162385861819,-0.0036880023634606814,-0.003629447592495971,0.0035643842680761935,0.0,-9.954730270399226e-6,-0.0023489541322413636,-0.002139871737328962,0.0023273970959344116,1.0035811693955254,1.0012982673795916,NaN,structural,0.9,0.7,0.7,0.9
engagement,4,camp_pair,0.002230523325454703,5.471394327408696e-8,6.923006069259453e-8,0.004724162385861819,-0.00002120373346154239,-0.000040603143724012025,0.000028248138738338775,0.0,0.000018674527881068492,-0.0023489541322413636,-0.002139871737328962,0.0023273970959344116,1.001221452375545,1.0012982673795916,NaN,structural,0.9,0.7,0.7,0.9
composition,4,camp_pair,-0.0050636182982262135,-1.2486728886925956e-7,-1.5883369818777333e-7,0.004724162385861819,-0.0005697698008194168,-0.0005668422692458432,0.0005111507113293081,0.0,-0.00010142293973882527,-0.0023489541322413636,-0.002139871737328962,0.0023273970959344116,1.0015926551869132,1.0012982673795916,1.0015926551869132,structural,0.9,0.7,0.7,0.9
