arm,seed,targeting_mode,delta_aff_plateau,delta_aff_per_contact,delta_aff_per_cross_contact,toward_other_camp,toward_mean,toward_own_pole,delta_k,delta_bic_margin,ideo_level_toward_other_camp,ideo_level_toward_mean,ideo_level_toward_own_pole,diversity_ratio_arm,diversity_ratio_none,diversity_floor_break_even,scenario,lhs_index,affective,ideological,structural
exposure,0,distance,0.00251193287131235,5.5734033088802976e-8,6.59559635371498e-8,-0.007122484989913086,-0.007092524579534623,0.006956312659453526,0.0,-0.0003288650415214575,-0.010478283675798445,-0.009919837595728424,0.010383716389163824,1.0100950164343205,1.0056125390154316,NaN,consolidated_two_camp,5,0.8220626578865291,0.8252463355872511,0.854053145059346
engagement,0,distance,0.024827551960684868,3.770147443652509e-7,4.4947321470544866e-7,-0.00540716072789202,-0.0054877731084444145,0.005180911932783186,0.0,-0.00006085398967471678,-0.010478283675798445,-0.009919837595728424,0.010383716389163824,1.0087599169277275,1.0056125390154316,NaN,consolidated_two_camp,5,0.8220626578865291,0.8252463355872511,0.854053145059346
composition,0,distance,-0.0021238263132463686,-3.233350556818708e-8,-3.8471629621345326e-8,-0.006230346455227775,-0.0064666360960032605,0.005870599896121369,0.0,-0.0001741890603672927,-0.010478283675798445,-0.009919837595728424,0.010383716389163824,1.0093606526199448,1.0056125390154316,1.0093606526199448,consolidated_two_camp,5,0.8220626578865291,0.8252463355872511,0.854053145059346
exposure,1,distance,0.00222546420262848,4.738760732126312e-8,5.623551328216708e-8,-0.00551913905661445,-0.005418906712662789,0.005178249796969231,0.0,-0.00003529335996414751,-0.012699120450063857,-0.011792439549008696,0.012479579502979501,1.0104021163466068,1.0072081310471765,NaN,consolidated_two_camp,5,0.8220626578865291,0.8252463355872511,0.854053145059346
engagement,1,distance,0.02792528046270748,4.135118234719463e-7,4.950062123357231e-7,-0.005668105819396767,-0.006078646243426038,0.005167436311297737,0.0,-0.0000403546317834097,-0.012699120450063857,-0.011792439549008696,0.012479579502979501,1.0107417674680257,1.0072081310471765,NaN,consolidated_two_camp,5,0.8220626578865291,0.8252463355872511,0.854053145059346
composition,1,distance,-0.0007432687610391397,-1.0992335670602656e-8,-1.3137295385742259e-8,-0.005653303616316661,-0.006052197420184801,0.005259914475773212,0.0,-0.000018134946248332673,-0.012699120450063857,-0.011792439549008696,0.012479579502979501,1.0106139979081559,1.0072081310471765,1.0106139979081559,consolidated_two_camp,5,0.8220626578865291,0.8252463355872511,0.854053145059346
exposure,0,camp_pair,0.00016513340217083616,3.1544709960235373e-9,3.516619152664853e-9,-0.0010155730893490374,-0.0010162059641217382,0.0009699125458626865,0.0,-0.000020122662534989566,-0.011619911655411678,-0.010910147944064882,0.011162141511686556,1.0099862136463171,1.0091353888007868,NaN,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
engagement,0,camp_pair,0.0043215983644682154,7.220595085242043e-8,7.919511745621535e-8,-0.0017414095180850932,-0.0016784073574291538,0.0016473721159552777,0.0,-0.00004934597461635909,-0.011619911655411678,-0.010910147944064882,0.011162141511686556,1.0104765618465246,1.0091353888007868,NaN,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
composition,0,camp_pair,-0.018786890589027827,-3.144775793275498e-7,-3.452901282697316e-7,-0.0016090997967388339,-0.0015970554181322042,0.001574864975678757,0.0,-0.00007465825144687549,-0.011619911655411678,-0.010910147944064882,0.011162141511686556,1.0106115245307747,1.0091353888007868,1.0106115245307747,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
exposure,1,camp_pair,0.00009998093889129755,1.911937331790059e-9,2.157225686480194e-9,-0.0006540860505776045,-0.0006370949297706489,0.0005694997418463632,0.0,-0.005241791854972144,-0.00973272637784613,-0.00894437597838093,0.009440448536731677,1.0077887341217375,1.0072236301386248,NaN,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
engagement,1,camp_pair,0.005259677995548495,8.774758505110851e-8,9.729874013630973e-8,-0.00210744639974849,-0.0020776797842484603,0.0020085409576576264,0.0,-0.005409895909534862,-0.00973272637784613,-0.00894437597838093,0.009440448536731677,1.0089374458163973,1.0072236301386248,NaN,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
composition,1,camp_pair,-0.018579865021415065,-3.1152839525519465e-7,-3.4517100805185156e-7,-0.0016607426839716551,-0.001590418268823746,0.0015799780803473443,0.0,-0.005311416278252351,-0.00973272637784613,-0.00894437597838093,0.009440448536731677,1.0086017290620541,1.0072236301386248,1.0086017290620541,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
exposure,0,distance,0.00016513340217083616,3.1544709960235373e-9,3.516619152664853e-9,-0.0010155730893490374,-0.0010162059641217382,0.0009699125458626865,0.0,-0.000020122662534989566,-0.011619911655411678,-0.010910147944064882,0.011162141511686556,1.0099862136463171,1.0091353888007868,NaN,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
engagement,0,distance,0.02147134923333427,2.5501020491382536e-7,2.791423345770781e-7,-0.011975447101578244,-0.011699946165230386,0.011211360275706897,0.0,-0.000019873053827619558,-0.011619911655411678,-0.010910147944064882,0.011162141511686556,1.0175537139444821,1.0091353888007868,NaN,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
composition,0,distance,-0.01538035485819278,-1.8222737444838723e-7,-1.999812097178845e-7,-0.01213724416949803,-0.01202410499619211,0.01137862658424643,0.0,-0.00010001151645673556,-0.011619911655411678,-0.010910147944064882,0.011162141511686556,1.017884998103118,1.0091353888007868,1.017884998103118,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
exposure,1,distance,0.00009998093889129755,1.911937331790059e-9,2.157225686480194e-9,-0.0006540860505776045,-0.0006370949297706489,0.0005694997418463632,0.0,-0.005241791854972144,-0.00973272637784613,-0.00894437597838093,0.009440448536731677,1.0077887341217375,1.0072236301386248,NaN,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
engagement,1,distance,0.021063386596817057,2.475715396899043e-7,2.735682394547316e-7,-0.0111654004567515,-0.011017035483720978,0.01040753414105551,0.0,-0.005253068478220893,-0.00973272637784613,-0.00894437597838093,0.009440448536731677,1.0153943448229656,1.0072236301386248,NaN,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
composition,1,distance,-0.014311681095835693,-1.682618638994979e-7,-1.8585150632204883e-7,-0.011967806983430865,-0.011782689881778666,0.01109197527177539,0.0,0.00003548023654811189,-0.00973272637784613,-0.00894437597838093,0.009440448536731677,1.0160218005227954,1.0072236301386248,1.0160218005227954,cross_cut,0,0.6713722911991205,0.5867149138882022,0.012553017635084669
exposure,0,camp_pair,0.00015664733931136654,2.9677049733132492e-9,3.2453662739572085e-9,-0.00004640463604505332,-0.00003943030666002725,0.00004876009453011476,0.0,0.00007227524620041781,-0.010545696096023755,-0.010174414471763217,0.010499190079286716,1.0052800526304182,1.005326756633829,NaN,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
engagement,0,camp_pair,0.0009811953479054725,1.6388764788800275e-8,1.7688756947998423e-8,-0.003508553426929845,-0.00351632486878891,0.0034220766840610643,0.0,0.004057277870138848,-0.010545696096023755,-0.010174414471763217,0.010499190079286716,1.007131764658297,1.005326756633829,NaN,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
composition,0,camp_pair,-0.010539284538137517,-1.7680100213278618e-7,-1.9121311618958448e-7,-0.003965212761719064,-0.003918641865377964,0.0038834666625899242,0.0,-0.00005896101472722959,-0.010545696096023755,-0.010174414471763217,0.010499190079286716,1.0073311776293061,1.005326756633829,1.0073311776293061,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
exposure,1,camp_pair,0.0003308258354091098,6.146665590448326e-9,6.766323101652789e-9,-0.0013958340368697367,-0.0013917142715619592,0.001377453014868345,0.0,-6.97745696450619e-6,-0.010654728290806777,-0.010095668996989023,0.01063428636034644,1.0061398877229975,1.0054282029648722,NaN,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
engagement,1,camp_pair,0.0011182224711662192,1.8460741108517314e-8,2.0099623812169164e-8,-0.004076202252085043,-0.004029339197523083,0.0039878168354967915,0.0,0.000020010726737788864,-0.010654728290806777,-0.010095668996989023,0.01063428636034644,1.0076134112897714,1.0054282029648722,NaN,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
composition,1,camp_pair,-0.01057187294026185,-1.7209625492856667e-7,-1.8745452666386245e-7,-0.003910265013096378,-0.0038724388607245374,0.0038733939062696905,0.0,0.00005800874528784361,-0.010654728290806777,-0.010095668996989023,0.01063428636034644,1.0075200309175831,1.0054282029648722,1.0075200309175831,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
exposure,0,distance,0.00015664733931136654,2.9677049733132492e-9,3.2453662739572085e-9,-0.00004640463604505332,-0.00003943030666002725,0.00004876009453011476,0.0,0.00007227524620041781,-0.010545696096023755,-0.010174414471763217,0.010499190079286716,1.0052800526304182,1.005326756633829,NaN,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
engagement,0,distance,0.004505517084285704,5.047180495010198e-8,5.439146597797675e-8,-0.02400411485312606,-0.023851847934808566,0.02334866749933831,0.0,-0.00009767165070900113,-0.010545696096023755,-0.010174414471763217,0.010499190079286716,1.0174403630890354,1.005326756633829,NaN,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
composition,0,distance,-0.013844760336603978,-1.5661493593443415e-7,-1.6895598570474573e-7,-0.022759585468002965,-0.022731824745532273,0.02213946631059794,0.0,-0.00006212968014946557,-0.010545696096023755,-0.010174414471763217,0.010499190079286716,1.0168034454775827,1.005326756633829,1.0168034454775827,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
exposure,1,distance,0.0003308258354091098,6.146665590448326e-9,6.766323101652789e-9,-0.0013958340368697367,-0.0013917142715619592,0.001377453014868345,0.0,-6.97745696450619e-6,-0.010654728290806777,-0.010095668996989023,0.01063428636034644,1.0061398877229975,1.0054282029648722,NaN,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
engagement,1,distance,0.00469888953387082,5.201914683793668e-8,5.6249201358330086e-8,-0.023234973482547036,-0.023211709538245855,0.02249889909715807,0.0,-2.0791579615903055e-6,-0.010654728290806777,-0.010095668996989023,0.01063428636034644,1.0174705891338705,1.0054282029648722,NaN,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
composition,1,distance,-0.014109411920082804,-1.5596369818586878e-7,-1.6861353410154046e-7,-0.023528480859171558,-0.023549078101568484,0.02273374700231416,0.0,0.000016437639885680255,-0.010654728290806777,-0.010095668996989023,0.01063428636034644,1.017735951787677,1.0054282029648722,1.017735951787677,cross_cut,1,0.28406015123088235,0.9254726199002559,0.23784100162532995
exposure,0,camp_pair,-0.00020643297318168052,-4.155671327260805e-9,-4.648553710630529e-9,0.00016029743226843654,0.00013745481809495502,-0.0001997917997221049,0.0,-0.000028935103098037818,-0.005924086584199914,-0.005510562709443339,0.0059373014751123564,1.0037556286576719,1.0038802244673228,1.0037556286576719,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
engagement,0,camp_pair,0.001200569372193372,2.1025365093314862e-8,2.3192237611431672e-8,-0.0013822364731349741,-0.0013517751253603995,0.001274314710900391,0.0,-0.000144863537355433,-0.005924086584199914,-0.005510562709443339,0.0059373014751123564,1.0046899014642354,1.0038802244673228,NaN,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
composition,0,camp_pair,-0.010628640061118078,-1.8646082700814141e-7,-2.054597835170029e-7,-0.0013207081417951592,-0.0012624731465149773,0.0012486608986702862,0.0,-0.00008988572428331176,-0.005924086584199914,-0.005510562709443339,0.0059373014751123564,1.0047131210891396,1.0038802244673228,1.0047131210891396,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
exposure,1,camp_pair,-0.000054912082169567,-1.0921909057733557e-9,-1.23071590321321e-9,-0.000094932437297187,-0.00011186037246817271,0.00019102957679848018,0.0,-5.951504827683696e-6,-0.006017795395750882,-0.005429637533707807,0.006083557443395207,1.0041354569860284,1.0040394092635796,1.0041354569860284,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
engagement,1,camp_pair,0.0011671495606236926,2.028731571889403e-8,2.2535325158783066e-8,-0.0019278056371181277,-0.0018673157484734235,0.0018338844989919468,0.0,0.000043115763907190796,-0.006017795395750882,-0.005429637533707807,0.006083557443395207,1.005343364608879,1.0040394092635796,NaN,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
composition,1,camp_pair,-0.010745141672127922,-1.8567723642868365e-7,-2.0615762690907547e-7,-0.001281364070985753,-0.0012520792891937294,0.001287204316260667,0.0,-0.00008088469838205686,-0.006017795395750882,-0.005429637533707807,0.006083557443395207,1.0049284590416596,1.0040394092635796,1.0049284590416596,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
exposure,0,distance,-0.00020643297318168052,-4.155671327260805e-9,-4.648553710630529e-9,0.00016029743226843654,0.00013745481809495502,-0.0001997917997221049,0.0,-0.000028935103098037818,-0.005924086584199914,-0.005510562709443339,0.0059373014751123564,1.0037556286576719,1.0038802244673228,1.0037556286576719,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
engagement,0,distance,0.004760547253512937,5.7247014761212834e-8,6.285048655356116e-8,-0.013496044006090746,-0.013374530019353082,0.01279866270826909,0.0,-0.00042012718076056554,-0.005924086584199914,-0.005510562709443339,0.0059373014751123564,1.0127629940368483,1.0038802244673228,NaN,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
composition,0,distance,-0.013197818692972207,-1.5925354087546255e-7,-1.7475693771232116e-7,-0.013308203310635614,-0.013122374378431586,0.012654073798859378,0.0,-0.0001640653264900968,-0.005924086584199914,-0.005510562709443339,0.0059373014751123564,1.0126003481450763,1.0038802244673228,1.0126003481450763,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
exposure,1,distance,-0.000054912082169567,-1.0921909057733557e-9,-1.23071590321321e-9,-0.000094932437297187,-0.00011186037246817271,0.00019102957679848018,0.0,-5.951504827683696e-6,-0.006017795395750882,-0.005429637533707807,0.006083557443395207,1.0041354569860284,1.0040394092635796,1.0041354569860284,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
engagement,1,distance,0.005341039666841851,6.375305473867352e-8,7.046040562045661e-8,-0.013625581037332093,-0.013616267857108705,0.012797303848066693,0.0,-0.0000663154262838736,-0.006017795395750882,-0.005429637533707807,0.006083557443395207,1.0132256100885435,1.0040394092635796,NaN,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
composition,1,distance,-0.013545005317680325,-1.6064191889845972e-7,-1.7703575111332279e-7,-0.013755754876397828,-0.013676769789567677,0.012889559982571151,0.0,-0.005745127327515642,-0.006017795395750882,-0.005429637533707807,0.006083557443395207,1.013317590654444,1.0040394092635796,1.013317590654444,cross_cut,2,0.3442223712767859,0.6696551311424563,0.17656468581308116
exposure,0,camp_pair,-2.4743487710976453e-6,-4.8152196534029604e-11,-5.3071419065646684e-11,-0.00019217727061705478,-0.0002514706849683166,0.00012944053345442623,0.0,-0.0001943891725936439,-0.008648747804535162,-0.008123353662630738,0.008569513114016934,1.0056699876544217,1.0054305698760364,1.0056699876544217,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
engagement,0,camp_pair,0.001805360126411415,3.0005819243296406e-8,3.264901848978977e-8,-0.0010003000008274796,-0.0010190917087412252,0.0009452298169024976,0.0,0.00019615928035439378,-0.008648747804535162,-0.008123353662630738,0.008569513114016934,1.0059508098884613,1.0054305698760364,NaN,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
composition,0,camp_pair,-0.01579050840077867,-2.6541346019394677e-7,-2.8937834956619696e-7,-0.0013700091150179085,-0.0014104129171389236,0.0012628339291356466,0.0,0.0001458093433800295,-0.008648747804535162,-0.008123353662630738,0.008569513114016934,1.0063180491982286,1.0054305698760364,1.0063180491982286,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
exposure,1,camp_pair,-0.0005062126002496337,-9.705182236040446e-9,-1.0793215501793856e-8,0.00038753974819502254,0.00037807556009206676,-0.0003978117194936414,0.0,-0.00005482760262489478,-0.00948376352895957,-0.008788062084621857,0.009399621158765427,1.0059911887023454,1.0062016715734252,1.0059911887023454,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
engagement,1,camp_pair,0.0019765839250504014,3.284125751919718e-8,3.607365767617034e-8,-0.001857496369478748,-0.0018726816028812997,0.0017725563029954688,0.0,-0.00006366143133599428,-0.00948376352895957,-0.008788062084621857,0.009399621158765427,1.0074161492191223,1.0062016715734252,NaN,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
composition,1,camp_pair,-0.01602589485766681,-2.645846930438635e-7,-2.903610033458375e-7,-0.001495221158700136,-0.0015957575563508766,0.0014284612508720148,0.0,-0.00002098193398517717,-0.00948376352895957,-0.008788062084621857,0.009399621158765427,1.0072290770016694,1.0062016715734252,1.0072290770016694,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
exposure,0,distance,-2.4743487710976453e-6,-4.8152196534029604e-11,-5.3071419065646684e-11,-0.00019217727061705478,-0.0002514706849683166,0.00012944053345442623,0.0,-0.0001943891725936439,-0.008648747804535162,-0.008123353662630738,0.008569513114016934,1.0056699876544217,1.0054305698760364,1.0056699876544217,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
engagement,0,distance,0.010637969595973407,1.2252196482549273e-7,1.3264301241862104e-7,-0.01713190409134858,-0.017002334742485716,0.016340142382581073,0.0,-0.00034762635393347646,-0.008648747804535162,-0.008123353662630738,0.008569513114016934,1.0160218696743375,1.0054305698760364,NaN,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
composition,0,distance,-0.01706492207650112,-1.9828407186016198e-7,-2.1490721200540413e-7,-0.016708092280524375,-0.016512806408636033,0.016033765089019845,0.0,0.0006939552997810711,-0.008648747804535162,-0.008123353662630738,0.008569513114016934,1.0158894329874633,1.0054305698760364,1.0158894329874633,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
exposure,1,distance,-0.0005062126002496337,-9.705182236040446e-9,-1.0793215501793856e-8,0.00038753974819502254,0.00037807556009206676,-0.0003978117194936414,0.0,-0.00005482760262489478,-0.00948376352895957,-0.008788062084621857,0.009399621158765427,1.0059911887023454,1.0062016715734252,1.0059911887023454,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
engagement,1,distance,0.010388949356878396,1.1806697605325934e-7,1.2861749271892435e-7,-0.01553535016874361,-0.01540161667841088,0.014718283445152624,0.0,-0.00009062616181979011,-0.00948376352895957,-0.008788062084621857,0.009399621158765427,1.0161269372714377,1.0062016715734252,NaN,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
composition,1,distance,-0.017987669450083787,-2.0512560525120922e-7,-2.23874811132759e-7,-0.014855504833976924,-0.01463922989073654,0.014146090119488365,0.0,-0.00002972992419732201,-0.00948376352895957,-0.008788062084621857,0.009399621158765427,1.0155530054309434,1.0062016715734252,1.0155530054309434,cross_cut,3,0.4812896391054057,0.7162086776726564,0.07694771984195076
exposure,0,camp_pair,0.000029123252222262863,5.64283819772197e-10,6.231972143769336e-10,-0.0014192569830741766,-0.0014010826899552454,0.0013734783272359614,0.0,-9.884636257874446e-6,-0.012820328077340211,-0.012348135121060089,0.012644407435234446,1.007923664114541,1.0070681752853794,NaN,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
engagement,0,camp_pair,0.0024359181232267435,4.1611884781542965e-8,4.53447156222402e-8,-0.0026277574655418842,-0.002622243963458587,0.002564111352821495,0.0,-0.000049569715718553176,-0.012820328077340211,-0.012348135121060089,0.012644407435234446,1.0086120981330313,1.0070681752853794,NaN,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
composition,0,camp_pair,-0.017767828582325285,-3.0420717691929536e-7,-3.3203447044261633e-7,-0.003841463154683299,-0.0038046765046738443,0.003754507624891476,0.0,-0.00008881715003310892,-0.012820328077340211,-0.012348135121060089,0.012644407435234446,1.0092145692939625,1.0070681752853794,1.0092145692939625,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
exposure,1,camp_pair,0.00004793378609524446,9.165685621592913e-10,1.0178537382465432e-9,0.0005246518396578304,0.0004434011179565711,-0.0005030095902418558,0.0,0.006496940868751702,-0.012976317622619178,-0.012345575552361253,0.012800136086196765,1.0071225639633583,1.0073754468812715,NaN,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
engagement,1,camp_pair,0.0033714438425158644,5.727222115133885e-8,6.290359241218472e-8,-0.0022038894710281077,-0.002136613527147599,0.0021780485315653283,0.0,-0.00012674703394188053,-0.012976317622619178,-0.012345575552361253,0.012800136086196765,1.0086199409127303,1.0073754468812715,NaN,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
composition,1,camp_pair,-0.018707090065914533,-3.146481324370864e-7,-3.4601749899960296e-7,-0.0025791550376580343,-0.002552356316661883,0.002537348613118348,0.0,-0.00022321612312530686,-0.012976317622619178,-0.012345575552361253,0.012800136086196765,1.008811005775371,1.0073754468812715,1.008811005775371,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
exposure,0,distance,0.000029123252222262863,5.64283819772197e-10,6.231972143769336e-10,-0.0014192569830741766,-0.0014010826899552454,0.0013734783272359614,0.0,-9.884636257874446e-6,-0.012820328077340211,-0.012348135121060089,0.012644407435234446,1.007923664114541,1.0070681752853794,NaN,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
engagement,0,distance,0.013788663857872141,1.6071078414266232e-7,1.7460193306326472e-7,-0.02000286335406601,-0.019806196588325116,0.01942806134180444,0.0,-0.00017007417894913945,-0.012820328077340211,-0.012348135121060089,0.012644407435234446,1.0178571256170625,1.0070681752853794,NaN,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
composition,0,distance,-0.018727189258253896,-2.1706894692724137e-7,-2.3573411115346915e-7,-0.019200512519558045,-0.0190915720109045,0.018639948817044245,0.0,-0.00015154955410422166,-0.012820328077340211,-0.012348135121060089,0.012644407435234446,1.0173222466131424,1.0070681752853794,1.0173222466131424,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
exposure,1,distance,0.00004793378609524446,9.165685621592913e-10,1.0178537382465432e-9,0.0005246518396578304,0.0004434011179565711,-0.0005030095902418558,0.0,0.006496940868751702,-0.012976317622619178,-0.012345575552361253,0.012800136086196765,1.0071225639633583,1.0073754468812715,NaN,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
engagement,1,distance,0.014389696388444895,1.6404683685539742e-7,1.791345141660533e-7,-0.018479140770911347,-0.01855178590772777,0.01776774833081426,0.0,0.006441417278236168,-0.012976317622619178,-0.012345575552361253,0.012800136086196765,1.0175989382172188,1.0073754468812715,NaN,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
composition,1,distance,-0.019739399218934084,-2.2631215999328247e-7,-2.4739189395831664e-7,-0.018322689455809962,-0.018327640961353947,0.01773745668202571,0.0,-0.00032428780308706856,-0.012976317622619178,-0.012345575552361253,0.012800136086196765,1.0175160306531001,1.0073754468812715,1.0175160306531001,cross_cut,4,0.5440782898978583,0.8640995441207491,0.2978034381535035
exposure,0,camp_pair,0.0001887209342248397,3.805394596512405e-9,4.376746543863256e-9,-0.00037605087871494733,-0.0004192757925324418,0.0003082709979977446,0.0,-0.0012249634043764446,-0.006850747651761623,-0.006152640581229816,0.006584100684848447,1.0065245161958227,1.0059749751030431,NaN,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
engagement,0,camp_pair,0.003418212991859848,6.101772566690196e-8,6.90827201265127e-8,-0.0004717966600358992,-0.000491735355424165,0.00041661198174890775,0.0,-0.001506875301386719,-0.006850747651761623,-0.006152640581229816,0.006584100684848447,1.006400375727202,1.0059749751030431,NaN,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
composition,0,camp_pair,-0.016141803922879117,-2.8875181429786263e-7,-3.271081103791338e-7,-0.0005374148899309006,-0.0005167024897851846,0.0005292168918415146,0.0,-0.0002634714227718882,-0.006850747651761623,-0.006152640581229816,0.006584100684848447,1.0064480261538562,1.0059749751030431,1.0064480261538562,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
exposure,1,camp_pair,-0.00018117725918131988,-3.663106736379294e-9,-4.251091278099437e-9,0.00020987086443349096,0.0001876492967201309,-0.0002142736432537923,0.0,0.001381588966725772,-0.006223721789563409,-0.005533854451213122,0.0060995274261692305,1.0049267603735992,1.0051445618624941,1.0049267603735992,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
engagement,1,camp_pair,0.004367391172654944,7.752260810222312e-8,8.814643010989453e-8,-0.0009121672333906828,-0.0008835853527193556,0.0007779999686219133,0.0,0.000945748726257925,-0.006223721789563409,-0.005533854451213122,0.0060995274261692305,1.0060705092921831,1.0051445618624941,NaN,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
composition,1,camp_pair,-0.015597998097477639,-2.765602499552773e-7,-3.1464070071968447e-7,-0.0009986364491106434,-0.0009436149939466764,0.0009251025701345712,0.0,-0.00009519122064874375,-0.006223721789563409,-0.005533854451213122,0.0060995274261692305,1.0060690708472164,1.0051445618624941,1.0060690708472164,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
exposure,0,distance,0.0001887209342248397,3.805394596512405e-9,4.376746543863256e-9,-0.00037605087871494733,-0.0004192757925324418,0.0003082709979977446,0.0,-0.0012249634043764446,-0.006850747651761623,-0.006152640581229816,0.006584100684848447,1.0065245161958227,1.0059749751030431,NaN,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
engagement,0,distance,0.014552903665099537,1.8453632503740124e-7,2.0849133486768867e-7,-0.00907258839503547,-0.00901964255034779,0.008344206597710839,0.0,-0.0018248185358193114,-0.006850747651761623,-0.006152640581229816,0.006584100684848447,1.013390552727431,1.0059749751030431,NaN,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
composition,0,distance,-0.013947551636735556,-1.7528215498838228e-7,-1.978769065734409e-7,-0.008550245414262993,-0.008475967905660704,0.007873397933551695,0.0,-0.0014968818115513038,-0.006850747651761623,-0.006152640581229816,0.006584100684848447,1.0130412601859178,1.0059749751030431,1.0130412601859178,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
exposure,1,distance,-0.00018117725918131988,-3.663106736379294e-9,-4.251091278099437e-9,0.00020987086443349096,0.0001876492967201309,-0.0002142736432537923,0.0,0.001381588966725772,-0.006223721789563409,-0.005533854451213122,0.0060995274261692305,1.0049267603735992,1.0051445618624941,1.0049267603735992,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
engagement,1,distance,0.015394737830663807,1.929189316991918e-7,2.1831243289793678e-7,-0.009127354202869586,-0.00899186467253078,0.008178577365503498,0.0,0.0010545441205261769,-0.006223721789563409,-0.005533854451213122,0.0060995274261692305,1.012715251155641,1.0051445618624941,NaN,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
